image_id,class,xmin,ymin,xmax,ymax
Image4,TextLabel,700,476,784,520
Image4,TextLabel,700,529,824,574
Image4,TextLabel,700,583,778,627
Image4,TextLabel,700,634,780,678
Image4,TextLabel,698,687,826,731
Image4,TextLabel,698,740,778,784
Image4,TextLabel,700,842,880,886
Image4,TextLabel,700,791,756,835
Image4,TextLabel,895,268,933,308
Image4,TextLabel,895,372,933,412
Image4,TextLabel,895,423,933,463
Image4,TextLabel,895,478,933,518
Image4,TextLabel,893,529,931,569
Image4,TextLabel,897,583,935,622
Image4,TextLabel,897,634,935,673
Image4,TextLabel,895,689,933,729
Image4,TextLabel,895,738,933,778
Image4,TextLabel,895,844,933,884
Image4,TextLabel,1093,266,1243,308
Image4,TextLabel,1090,317,1246,361
Image4,TextLabel,1090,370,1157,414
Image4,TextLabel,1086,527,1188,571
Image4,TextLabel,1086,580,1252,622
Image4,TextLabel,1088,629,1212,676
Image4,TextLabel,1088,682,1230,731
Image4,TextLabel,1088,736,1150,782
Image4,TextLabel,1086,844,1206,889
Image4,TextLabel,1285,268,1330,310
Image4,TextLabel,1285,321,1343,363
Image4,TextLabel,1285,372,1421,412
Image4,TextLabel,1283,532,1336,571
Image4,TextLabel,1283,578,1454,622
Image4,TextLabel,1281,631,1447,676
Image4,TextLabel,1281,685,1372,729
Image4,TextLabel,1281,738,1421,782
Image4,TextLabel,1279,842,1421,889
Image4,TextLabel,1509,266,1609,303
Image4,TextLabel,1512,321,1611,359
Image4,TextLabel,1512,372,1611,410
Image4,TextLabel,1509,423,1609,461
Image4,TextLabel,1509,476,1609,514
Image4,TextLabel,1512,532,1611,569
Image4,TextLabel,1507,580,1607,618
Image4,TextLabel,1509,634,1609,671
Image4,TextLabel,1509,685,1609,722
Image4,TextLabel,1512,740,1611,778
Image4,TextLabel,1509,793,1609,831
Image4,TextLabel,1509,844,1609,882
Image4,TextLabel,1702,270,1773,305
Image4,TextLabel,1702,321,1773,356
Image4,TextLabel,1704,374,1775,410
Image4,TextLabel,1707,427,1778,463
Image4,TextLabel,1704,478,1775,514
Image4,TextLabel,1702,532,1773,567
Image4,TextLabel,1702,583,1773,618
Image4,TextLabel,1704,636,1775,671
Image4,TextLabel,1704,689,1775,724
Image4,TextLabel,1702,740,1773,775
Image4,TextLabel,1704,795,1775,831
Image4,TextLabel,1704,851,1775,886
Image4,TextLabel,895,321,933,361
Image4,TextLabel,895,791,933,831
Image4,TextLabel,1088,793,1206,838
Image4,TextLabel,1281,789,1403,835
Image4,VerticalMenu,250,59,1920,115
Image4,DropdownItem,317,184,441,232
Image4,DropdownItem,505,184,616,232
Image4,DropdownItem,700,181,800,230
Image4,DropdownItem,895,181,968,230
Image4,DropdownItem,1093,184,1192,232
Image4,DropdownItem,1279,184,1379,232
Image4,DropdownItem,1478,184,1631,232
Image4,DropdownItem,1673,184,1840,232
Image4,TableHeader,250,179,1919,234
Image4,Row,250,259,1919,312
Image4,Row,250,312,1919,365
Image4,Row,250,365,1919,419
Image4,Row,250,419,1919,469
Image4,Row,250,470,1919,525
Image4,Row,250,525,1920,580
Image4,Row,250,580,1919,627
Image4,Row,250,627,1920,678
Image4,Row,250,678,1919,733
Image4,Row,250,733,1919,784
Image4,Row,250,784,1919,840
Image4,Row,250,840,1919,889
Image4,WorkingArea,250,117,1920,937
Image5,Icon,13,13,44,44
Image5,Icon,1693,11,1724,46
Image5,Icon,1631,15,1665,46
Image5,Icon,1751,15,1786,46
Image5,Icon,1866,6,1913,55
Image5,Icon,1811,15,1844,46
Image5,Icon,545,15,578,46
Image5,TextLabel,66,17,199,48
Image5,TextLabel,232,17,279,46
Image5,InputField,540,11,1121,50
Image5,TitleBar,0,0,1917,57
Image5,Icon,13,68,42,101
Image5,Icon,13,117,39,148
Image5,Icon,13,161,42,195
Image5,Icon,13,206,37,237
Image5,Icon,13,554,39,591
Image5,Icon,8,600,42,640
Image5,Icon,13,700,42,738
Image5,Icon,11,509,42,549
Image5,Icon,11,470,42,503
Image5,Icon,203,161,237,192
Image5,Icon,203,252,237,283
Image5,Icon,203,203,237,235
Image5,Icon,206,310,239,341
Image5,Icon,206,365,239,396
Image5,Icon,206,753,239,784
Image5,Icon,203,809,237,840
Image5,Icon,203,423,237,454
Image5,Icon,206,654,239,685
Image5,MenuItem,6,113,195,152
Image5,MenuItem,6,157,195,197
Image5,MenuItem,6,201,195,241
Image5,MenuItem,6,252,195,292
Image5,MenuItem,6,308,195,348
Image5,MenuItem,4,363,192,403
Image5,MenuItem,2,416,190,456
Image5,SubmenuItem,4,467,203,507
Image5,SubmenuItem,4,509,203,549
Image5,SubmenuItem,4,552,203,591
Image5,SubmenuItem,4,600,203,640
Image5,MenuItem,4,651,192,691
Image5,MenuItem,8,751,197,791
Image5,MenuItem,6,806,195,846
Image5,SubmenuItem,6,700,206,740
Image5,Menu,0,57,248,939
Image5,InputField,1656,124,1880,168
Image5,Icon,261,68,292,101
Image5,Icon,458,68,489,104
Image5,Icon,707,70,742,101
Image5,Icon,554,68,580,99
Image5,Icon,829,64,855,101
Image5,Icon,312,68,341,101
Image5,Icon,454,133,487,164
Image5,Icon,1339,130,1372,166
Image5,Icon,1505,126,1534,164
Image5,Icon,399,192,416,221
Image5,Icon,609,192,627,221
Image5,Icon,778,195,795,223
Image5,Icon,946,195,964,223
Image5,Icon,1168,195,1186,223
Image5,Icon,1356,195,1374,223
Image5,Icon,1609,192,1627,221
Image5,Icon,1813,192,1831,221
Image5,Icon,263,188,305,228
Image5,Icon,1478,237,1509,274
Image5,Icon,1478,290,1509,328
Image5,Icon,1481,343,1512,381
Image5,Icon,1476,394,1507,432
Image5,Icon,1478,447,1509,485
Image5,Icon,1481,501,1512,538
Image5,Icon,1476,552,1507,589
Image5,Icon,1478,603,1509,640
Image5,Icon,1476,656,1507,693
Image5,Icon,1476,760,1507,798
Image5,Icon,1478,811,1509,849
Image5,Icon,1476,707,1507,744
Image5,Icon,1476,862,1507,900
Image5,Icon,1671,237,1700,272
Image5,Icon,1671,288,1700,323
Image5,Icon,1671,341,1700,376
Image5,Icon,1671,392,1700,427
Image5,Icon,1673,447,1702,483
Image5,Icon,1673,498,1702,534
Image5,Icon,1671,552,1700,587
Image5,Icon,1671,603,1700,638
Image5,Icon,1671,658,1700,693
Image5,Icon,1673,707,1702,742
Image5,Icon,1673,762,1702,798
Image5,Icon,1671,813,1700,849
Image5,Icon,1673,864,1702,900
Image5,Icon,1760,897,1791,931
Image5,Icon,1864,897,1888,931
Image5,Icon,1722,897,1755,931
Image5,Icon,594,192,611,223
Image5,TextLabel,279,902,392,928
Image5,TextLabel,1800,904,1853,928
Image5,Button,301,57,441,110
Image5,Button,452,59,538,110
Image5,Button,547,57,693,110
Image5,Button,700,57,815,110
Image5,Button,822,59,1008,110
Image5,Button,1330,121,1487,172
Image5,Button,1498,121,1631,172
Image5,TextLabel,281,124,445,168
Image5,TextLabel,319,387,432,427
Image5,TextLabel,317,334,430,374
Image5,TextLabel,317,285,430,325
Image5,TextLabel,317,235,430,274
Image5,TextLabel,319,441,432,481
Image5,TextLabel,319,494,432,534
Image5,TextLabel,319,547,432,587
Image5,TextLabel,317,598,434,638
Image5,TextLabel,317,651,414,691
Image5,TextLabel,317,705,430,744
Image5,TextLabel,314,755,427,795
Image5,TextLabel,314,809,427,849
Image5,TextLabel,509,235,558,274
Image5,TextLabel,509,285,558,325
Image5,TextLabel,509,339,558,379
Image5,TextLabel,509,394,558,434
Image5,TextLabel,509,445,558,485
Image5,TextLabel,509,496,558,536
Image5,TextLabel,509,549,558,589
Image5,TextLabel,507,600,560,640
Image5,TextLabel,507,654,560,693
Image5,TextLabel,507,707,556,747
Image5,TextLabel,507,758,556,798
Image5,TextLabel,509,811,558,851
Image5,TextLabel,705,237,877,274
Image5,TextLabel,702,283,875,328
Image5,TextLabel,702,336,877,381
Image5,TextLabel,702,390,877,434
Image5,TextLabel,702,443,875,487
Image5,TextLabel,702,496,875,540
Image5,TextLabel,702,549,873,594
Image5,TextLabel,702,600,871,645
Image5,TextLabel,700,654,871,698
Image5,TextLabel,700,707,875,751
Image5,TextLabel,702,809,873,853
Image5,TextLabel,702,758,815,802
Image5,TextLabel,895,235,933,274
Image5,TextLabel,895,339,933,379
Image5,TextLabel,895,392,933,432
Image5,TextLabel,893,443,931,483
Image5,TextLabel,893,496,931,536
Image5,TextLabel,895,549,933,589
Image5,TextLabel,895,603,933,642
Image5,TextLabel,895,654,933,693
Image5,TextLabel,895,707,933,747
Image5,TextLabel,893,811,931,851
Image5,TextLabel,1088,283,1250,325
Image5,TextLabel,1090,445,1152,483
Image5,TextLabel,1088,545,1232,589
Image5,TextLabel,1084,700,1261,749
Image5,TextLabel,1084,753,1241,800
Image5,TextLabel,1088,862,1268,906
Image5,TextLabel,1509,237,1609,274
Image5,TextLabel,1512,292,1611,330
Image5,TextLabel,1512,343,1611,381
Image5,TextLabel,1509,394,1609,432
Image5,TextLabel,1509,447,1609,485
Image5,TextLabel,1512,503,1611,540
Image5,TextLabel,1507,552,1607,589
Image5,TextLabel,1509,605,1609,642
Image5,TextLabel,1509,656,1609,693
Image5,TextLabel,1512,711,1611,749
Image5,TextLabel,1509,764,1609,802
Image5,TextLabel,1509,815,1609,853
Image5,TextLabel,1700,235,1771,270
Image5,TextLabel,1700,285,1771,321
Image5,TextLabel,1702,339,1773,374
Image5,TextLabel,1704,392,1775,427
Image5,TextLabel,1702,443,1773,478
Image5,TextLabel,1700,496,1771,532
Image5,TextLabel,1700,547,1771,583
Image5,TextLabel,1702,600,1773,636
Image5,TextLabel,1702,654,1773,689
Image5,TextLabel,1700,705,1771,740
Image5,TextLabel,1702,760,1773,795
Image5,TextLabel,1702,815,1773,851
Image5,TextLabel,317,864,430,904
Image5,TextLabel,509,864,558,904
Image5,TextLabel,702,860,873,904
Image5,TextLabel,895,288,933,328
Image5,TextLabel,893,760,931,800
Image5,TextLabel,895,864,933,904
Image5,TextLabel,1088,392,1150,430
Image5,TextLabel,1090,496,1152,534
Image5,TextLabel,1090,654,1152,691
Image5,TextLabel,1088,813,1150,851
Image5,TextLabel,1088,339,1239,381
Image5,TextLabel,1285,285,1454,328
Image5,TextLabel,1283,443,1345,481
Image5,TextLabel,1285,543,1463,587
Image5,TextLabel,1285,700,1452,749
Image5,TextLabel,1279,753,1339,800
Image5,TextLabel,1283,860,1452,904
Image5,TextLabel,1283,392,1345,430
Image5,TextLabel,1283,496,1345,534
Image5,TextLabel,1283,654,1345,691
Image5,TextLabel,1283,813,1345,851
Image5,TextLabel,1281,336,1456,379
Image5,TextLabel,1509,864,1609,902
Image5,TextLabel,1702,862,1773,897
Image5,VerticalMenu,250,59,1920,115
Image5,DropdownItem,317,184,425,232
Image5,DropdownItem,505,184,636,232
Image5,DropdownItem,700,181,800,230
Image5,DropdownItem,895,181,968,230
Image5,DropdownItem,1093,184,1192,232
Image5,DropdownItem,1279,184,1379,232
Image5,DropdownItem,1478,184,1631,232
Image5,DropdownItem,1673,184,1840,232
Image5,TableHeader,250,177,1920,237
Image5,Row,250,283,1920,334
Image5,Row,250,334,1920,385
Image5,Row,250,385,1920,436
Image5,Row,250,436,1920,492
Image5,Row,250,492,1920,543
Image5,Row,250,543,1919,596
Image5,Row,250,596,1919,649
Image5,Row,250,649,1920,700
Image5,Row,250,700,1920,751
Image5,Row,250,751,1919,806
Image5,Row,250,806,1920,857
Image5,Row,250,857,1920,908
Image5,Row,250,237,1919,283
Image5,WorkingArea,250,115,1919,940
Image6,Icon,13,13,44,44
Image6,Icon,1693,11,1724,46
Image6,Icon,1631,15,1665,46
Image6,Icon,1751,15,1786,46
Image6,Icon,1866,6,1913,55
Image6,Icon,1811,15,1844,46
Image6,Icon,545,15,578,46
Image6,TextLabel,66,17,199,48
Image6,TextLabel,232,17,279,46
Image6,InputField,540,11,1121,50
Image6,TitleBar,0,0,1917,57
Image6,Icon,13,68,42,101
Image6,Icon,13,117,39,148
Image6,Icon,13,161,42,195
Image6,Icon,13,206,37,237
Image6,Icon,13,554,39,591
Image6,Icon,8,600,42,640
Image6,Icon,13,700,42,738
Image6,Icon,11,509,42,549
Image6,Icon,11,470,42,503
Image6,Icon,203,161,237,192
Image6,Icon,203,252,237,283
Image6,Icon,203,203,237,235
Image6,Icon,206,310,239,341
Image6,Icon,206,365,239,396
Image6,Icon,206,753,239,784
Image6,Icon,203,809,237,840
Image6,Icon,203,423,237,454
Image6,Icon,206,654,239,685
Image6,MenuItem,6,113,195,152
Image6,MenuItem,6,157,195,197
Image6,MenuItem,6,201,195,241
Image6,MenuItem,6,252,195,292
Image6,MenuItem,6,308,195,348
Image6,MenuItem,4,363,192,403
Image6,MenuItem,2,416,190,456
Image6,SubmenuItem,4,467,203,507
Image6,SubmenuItem,4,509,203,549
Image6,SubmenuItem,4,552,203,591
Image6,SubmenuItem,4,600,203,640
Image6,MenuItem,4,651,192,691
Image6,MenuItem,8,751,197,791
Image6,MenuItem,6,806,195,846
Image6,SubmenuItem,6,700,206,740
Image6,Menu,0,57,248,939
Image6,InputField,1656,124,1880,168
Image6,Icon,261,68,292,101
Image6,Icon,458,68,489,104
Image6,Icon,707,70,742,101
Image6,Icon,554,68,580,99
Image6,Icon,829,64,855,101
Image6,Icon,312,68,341,101
Image6,Icon,454,133,487,164
Image6,Icon,1339,130,1372,166
Image6,Icon,1505,126,1534,164
Image6,Icon,399,192,416,221
Image6,Icon,609,192,627,221
Image6,Icon,778,195,795,223
Image6,Icon,946,195,964,223
Image6,Icon,1168,195,1186,223
Image6,Icon,1356,195,1374,223
Image6,Icon,1609,192,1627,221
Image6,Icon,1813,192,1831,221
Image6,Icon,263,188,305,228
Image6,Icon,1476,241,1507,279
Image6,Icon,1476,294,1507,332
Image6,Icon,1478,348,1509,385
Image6,Icon,1474,399,1505,436
Image6,Icon,1476,452,1507,489
Image6,Icon,1478,505,1509,543
Image6,Icon,1474,556,1505,594
Image6,Icon,1476,607,1507,645
Image6,Icon,1474,660,1505,698
Image6,Icon,1474,764,1505,802
Image6,Icon,1476,815,1507,853
Image6,Icon,1474,711,1505,749
Image6,Icon,1673,248,1702,283
Image6,Icon,1673,299,1702,334
Image6,Icon,1673,352,1702,387
Image6,Icon,1673,403,1702,438
Image6,Icon,1676,458,1704,494
Image6,Icon,1676,509,1704,545
Image6,Icon,1673,563,1702,598
Image6,Icon,1673,614,1702,649
Image6,Icon,1673,669,1702,705
Image6,Icon,1676,718,1704,753
Image6,Icon,1676,773,1704,809
Image6,Icon,1673,824,1702,860
Image6,Icon,1760,897,1791,931
Image6,Icon,1864,897,1888,931
Image6,Icon,1722,897,1755,931
Image6,Icon,594,192,611,223
Image6,TextLabel,279,902,392,928
Image6,TextLabel,1800,904,1853,928
Image6,Button,301,57,441,110
Image6,Button,452,59,538,110
Image6,Button,547,57,693,110
Image6,Button,700,57,815,110
Image6,Button,822,59,1008,110
Image6,Button,1330,121,1487,172
Image6,Button,1498,121,1631,172
Image6,TextLabel,281,124,445,168
Image6,TextLabel,319,399,421,438
Image6,TextLabel,317,345,401,385
Image6,TextLabel,317,297,410,336
Image6,TextLabel,317,246,463,285
Image6,TextLabel,319,452,407,492
Image6,TextLabel,319,505,410,545
Image6,TextLabel,319,558,412,598
Image6,TextLabel,317,609,416,649
Image6,TextLabel,317,662,407,702
Image6,TextLabel,317,716,410,755
Image6,TextLabel,314,767,427,806
Image6,TextLabel,314,820,427,860
Image6,TextLabel,509,243,558,283
Image6,TextLabel,509,294,558,334
Image6,TextLabel,509,348,558,387
Image6,TextLabel,509,403,558,443
Image6,TextLabel,509,454,558,494
Image6,TextLabel,509,505,558,545
Image6,TextLabel,509,558,558,598
Image6,TextLabel,507,716,556,755
Image6,TextLabel,507,767,556,806
Image6,TextLabel,509,820,558,860
Image6,TextLabel,707,239,873,283
Image6,TextLabel,705,292,875,336
Image6,TextLabel,705,345,820,390
Image6,TextLabel,705,399,873,443
Image6,TextLabel,705,452,820,496
Image6,TextLabel,705,505,873,549
Image6,TextLabel,705,558,875,603
Image6,TextLabel,705,609,873,654
Image6,TextLabel,702,662,873,707
Image6,TextLabel,702,716,873,760
Image6,TextLabel,705,818,873,862
Image6,TextLabel,705,767,873,811
Image6,TextLabel,895,243,933,283
Image6,TextLabel,897,348,935,387
Image6,TextLabel,895,403,933,443
Image6,TextLabel,895,456,933,496
Image6,TextLabel,895,507,933,547
Image6,TextLabel,893,558,931,598
Image6,TextLabel,893,609,931,649
Image6,TextLabel,893,665,931,705
Image6,TextLabel,893,716,931,755
Image6,TextLabel,895,822,933,862
Image6,TextLabel,1090,241,1246,283
Image6,TextLabel,1088,396,1243,441
Image6,TextLabel,1088,452,1237,496
Image6,TextLabel,1088,503,1232,547
Image6,TextLabel,1093,292,1155,339
Image6,TextLabel,1088,820,1250,864
Image6,TextLabel,1285,241,1461,283
Image6,TextLabel,1285,399,1461,441
Image6,TextLabel,1285,452,1398,492
Image6,TextLabel,1285,507,1463,547
Image6,TextLabel,1283,815,1461,862
Image6,TextLabel,1509,243,1609,281
Image6,TextLabel,1512,299,1611,336
Image6,TextLabel,1512,350,1611,387
Image6,TextLabel,1509,401,1609,438
Image6,TextLabel,1509,454,1609,492
Image6,TextLabel,1512,509,1611,547
Image6,TextLabel,1507,558,1607,596
Image6,TextLabel,1509,611,1609,649
Image6,TextLabel,1509,662,1609,700
Image6,TextLabel,1512,718,1611,755
Image6,TextLabel,1509,771,1609,809
Image6,TextLabel,1509,822,1609,860
Image6,TextLabel,1700,246,1771,281
Image6,TextLabel,1700,297,1771,332
Image6,TextLabel,1702,350,1773,385
Image6,TextLabel,1704,403,1775,438
Image6,TextLabel,1702,454,1773,489
Image6,TextLabel,1700,507,1771,543
Image6,TextLabel,1700,558,1771,594
Image6,TextLabel,1702,611,1773,647
Image6,TextLabel,1702,665,1773,700
Image6,TextLabel,1700,716,1771,751
Image6,TextLabel,1702,771,1773,806
Image6,TextLabel,1702,826,1773,862
Image6,TextLabel,509,609,558,649
Image6,TextLabel,509,662,558,702
Image6,TextLabel,895,297,933,336
Image6,TextLabel,895,769,933,809
Image6,TextLabel,1090,348,1228,390
Image6,TextLabel,1090,558,1152,605
Image6,TextLabel,1090,609,1152,656
Image6,TextLabel,1090,662,1152,709
Image6,TextLabel,1090,713,1152,760
Image6,TextLabel,1088,767,1150,813
Image6,TextLabel,1283,292,1345,339
Image6,TextLabel,1283,554,1345,600
Image6,TextLabel,1283,607,1345,654
Image6,TextLabel,1283,660,1345,707
Image6,TextLabel,1281,713,1343,760
Image6,TextLabel,1283,764,1345,811
Image6,TextLabel,1285,348,1463,394
Image6,VerticalMenu,250,59,1920,115
Image6,DropdownItem,317,184,425,232
Image6,DropdownItem,505,184,634,232
Image6,DropdownItem,700,181,800,230
Image6,DropdownItem,895,181,968,230
Image6,DropdownItem,1093,184,1192,232
Image6,DropdownItem,1279,184,1379,232
Image6,DropdownItem,1478,184,1631,232
Image6,DropdownItem,1673,184,1840,232
Image6,TableHeader,250,177,1919,237
Image6,Row,250,237,1920,288
Image6,Row,250,288,1920,339
Image6,Row,250,339,1920,390
Image6,Row,250,390,1920,445
Image6,Row,250,445,1920,501
Image6,Row,250,501,1920,556
Image6,Row,250,556,1919,603
Image6,Row,250,603,1920,654
Image6,Row,250,654,1920,705
Image6,Row,250,705,1919,760
Image6,Row,250,760,1920,811
Image6,Row,250,811,1920,862
Image6,WorkingArea,250,117,1920,937
Image7,Icon,13,13,44,44
Image7,Icon,1693,11,1724,46
Image7,Icon,1631,15,1665,46
Image7,Icon,1751,15,1786,46
Image7,Icon,1866,6,1913,55
Image7,Icon,1811,15,1844,46
Image7,Icon,545,15,578,46
Image7,TextLabel,66,17,199,48
Image7,TextLabel,232,17,279,46
Image7,InputField,540,11,1121,50
Image7,TitleBar,0,0,1917,57
Image7,Icon,13,68,42,101
Image7,Icon,13,117,39,148
Image7,Icon,13,161,42,195
Image7,Icon,13,206,37,237
Image7,Icon,13,554,39,591
Image7,Icon,8,600,42,640
Image7,Icon,13,700,42,738
Image7,Icon,11,509,42,549
Image7,Icon,11,470,42,503
Image7,Icon,203,161,237,192
Image7,Icon,203,252,237,283
Image7,Icon,203,203,237,235
Image7,Icon,206,310,239,341
Image7,Icon,206,365,239,396
Image7,Icon,206,753,239,784
Image7,Icon,203,809,237,840
Image7,Icon,203,423,237,454
Image7,Icon,206,654,239,685
Image7,MenuItem,6,113,195,152
Image7,MenuItem,6,157,195,197
Image7,MenuItem,6,201,195,241
Image7,MenuItem,6,252,195,292
Image7,MenuItem,6,308,195,348
Image7,MenuItem,4,363,192,403
Image7,MenuItem,2,416,190,456
Image7,SubmenuItem,4,467,203,507
Image7,SubmenuItem,4,509,203,549
Image7,SubmenuItem,4,552,203,591
Image7,SubmenuItem,4,600,203,640
Image7,MenuItem,4,651,192,691
Image7,MenuItem,8,751,197,791
Image7,MenuItem,6,806,195,846
Image7,SubmenuItem,6,700,206,740
Image7,Menu,0,57,248,939
Image7,InputField,1656,124,1880,168
Image7,Icon,261,68,292,101
Image7,Icon,458,68,489,104
Image7,Icon,707,70,742,101
Image7,Icon,554,68,580,99
Image7,Icon,829,64,855,101
Image7,Icon,312,68,341,101
Image7,Icon,454,133,487,164
Image7,Icon,1339,130,1372,166
Image7,Icon,1505,126,1534,164
Image7,Icon,399,192,416,221
Image7,Icon,795,195,813,223
Image7,Icon,778,195,795,223
Image7,Icon,946,195,964,223
Image7,Icon,1168,195,1186,223
Image7,Icon,1356,195,1374,223
Image7,Icon,1609,192,1627,221
Image7,Icon,1813,192,1831,221
Image7,Icon,263,188,305,228
Image7,Icon,1760,897,1791,931
Image7,Icon,1864,897,1888,931
Image7,Icon,1722,897,1755,931
Image7,Icon,594,192,611,223
Image7,Icon,1476,301,1507,339
Image7,Icon,1478,352,1509,390
Image7,Icon,1476,403,1507,441
Image7,Icon,1476,458,1507,496
Image7,Icon,1478,509,1509,547
Image7,Icon,1476,565,1507,603
Image7,Icon,1478,614,1509,651
Image7,Icon,1476,669,1507,707
Image7,Icon,1476,771,1507,809
Image7,Icon,1476,824,1507,862
Image7,Icon,1476,720,1507,758
Image7,Icon,1669,299,1698,334
Image7,Icon,1671,350,1700,385
Image7,Icon,1671,403,1700,438
Image7,Icon,1671,454,1700,489
Image7,Icon,1676,509,1704,545
Image7,Icon,1673,560,1702,596
Image7,Icon,1671,611,1700,647
Image7,Icon,1673,665,1702,700
Image7,Icon,1673,718,1702,753
Image7,Icon,1671,769,1700,804
Image7,Icon,1673,824,1702,860
Image7,Icon,1476,248,1507,285
Image7,TextLabel,279,902,392,928
Image7,TextLabel,1800,904,1853,928
Image7,Button,301,57,441,110
Image7,Button,452,59,538,110
Image7,Button,547,57,693,110
Image7,Button,700,57,815,110
Image7,Button,822,59,1008,110
Image7,Button,1330,121,1487,172
Image7,Button,1498,121,1631,172
Image7,TextLabel,281,124,445,168
Image7,TextLabel,319,399,432,438
Image7,TextLabel,317,345,430,385
Image7,TextLabel,317,297,430,336
Image7,TextLabel,317,246,430,285
Image7,TextLabel,319,452,432,492
Image7,TextLabel,319,505,432,545
Image7,TextLabel,319,558,432,598
Image7,TextLabel,317,609,416,649
Image7,TextLabel,317,662,423,702
Image7,TextLabel,317,716,410,755
Image7,TextLabel,314,767,407,806
Image7,TextLabel,314,820,410,860
Image7,TextLabel,509,243,574,283
Image7,TextLabel,509,294,558,334
Image7,TextLabel,509,348,558,387
Image7,TextLabel,509,403,558,443
Image7,TextLabel,509,454,558,494
Image7,TextLabel,509,505,558,545
Image7,TextLabel,509,558,558,598
